data_time,dech01_tchout_pre,dech02_tchout_pre,dech03_tchout_pre,dech01_tchout_acl,dech02_tchout_acl,dech03_tchout_acl,dech01_tchin,dech02_tchin,dech03_tchin,dech01_flow,dech02_flow,dech03_flow,dech01_CL_pre,dech02_CL_pre,dech03_CL_pre,dech01_CL_acl,dech02_CL_acl,dech03_CL_acl,total_CL_pre,total_CL_acl,power_active_sum_acl,power_active_sum_simu,power_active_sum_pre,delta_decvpp_temp,dech01_CL_acl_ratio,dech02_CL_acl_ratio,dech03_CL_acl_ratio,dech01_CL_pre_ratio,dech02_CL_pre_ratio,dech03_CL_pre_ratio,EER
2023-06-28 00:00:00,6.03,11.86,8.2275,6.03,11.86,8.2275,11.185,15.09,11.19,408.7555,0.0,512.45975,2450.5975427075,0.0,1765.6224169031254,2450.5975427075,0.0,1765.6224169031254,4216.219959610626,4216.219959610626,807.91305,807.3027851474334,807.3027851474334,0.0,0.6334421233767157,0.0,0.4563864907858261,0.6334421233767157,0.0,0.4563864907858261,0.0007559305675567142
2023-06-28 01:00:00,6.036,11.878,8.226,6.036,11.878,8.226,11.184,15.09,11.188,416.1828,0.0,520.7626,2491.7380302672,0.0,1793.9261290555999,2491.7380302672,0.0,1793.9261290555999,4285.6641593228,4285.6641593228,814.41524,814.827767000896,814.827767000896,0.0,0.6440763125254478,0.0,0.4637025690944245,0.6440763125254478,0.0,0.4637025690944245,0.0005062750897828288
2023-06-28 02:00:00,5.966,11.89,8.228,5.966,11.89,8.228,11.158,15.09,11.158,424.7152,0.0,532.9032,2564.556093299199,0.0,1815.9156152879996,2564.556093299199,0.0,1815.9156152879996,4380.471708587198,4380.471708587198,829.02818,824.2036499917391,824.2036499917391,0.0,0.6628986722411143,0.0,0.46938651621681693,0.6628986722411143,0.0,0.46938651621681693,0.005853565448671912
2023-06-28 03:00:00,5.955,11.9225,8.1525,5.955,11.9225,8.1525,11.0775,15.09,11.0875,416.4085,0.0,522.56425,2480.7401054737497,0.0,1783.7234237712503,2480.7401054737497,0.0,1783.7234237712503,4264.463529245,4264.463529245,800.09685,794.8092722908217,794.8092722908217,0.0,0.6412335165491637,0.0,0.4610653252439451,0.6412335165491637,0.0,0.4610653252439451,0.006652637171605103
2023-06-28 04:00:00,6.014,11.864,8.22,6.014,11.864,8.22,11.186,15.08,11.186,418.5218,0.0,526.1524,2517.4236937847995,0.0,1814.9406053991995,2517.4236937847995,0.0,1814.9406053991995,4332.364299183999,4332.364299183999,812.7472,807.2012644816333,807.2012644816333,0.0,0.6507156651549099,0.0,0.46913449101744764,0.6507156651549099,0.0,0.46913449101744764,0.006870573377914856
2023-06-28 05:00:00,5.963333333333333,11.876666666666667,8.156666666666666,5.963333333333333,11.876666666666667,8.156666666666666,11.143333333333333,15.09,11.143333333333333,411.83616666666666,0.0,517.1478333333333,2481.0410922966666,0.0,1796.3095514311108,2481.0410922966666,0.0,1796.3095514311108,4277.350643727777,4277.350643727777,797.73995,791.4819438973227,791.4819438973227,0.0,0.6413113170565479,0.0,0.46431864746067436,0.6413113170565479,0.0,0.46431864746067436,0.007906694714805967
2023-06-28 06:00:00,5.996,11.84,8.168,5.996,11.84,8.168,11.144,15.09,11.148,407.5618,0.0,511.1186,2440.1230342631993,0.0,1771.4041767640003,2440.1230342631993,0.0,1771.4041767640003,4211.5272110272,4211.5272110272,802.6657399999999,801.41663161699,801.41663161699,0.0,0.6307346225510376,0.0,0.45788098760927454,0.6307346225510376,0.0,0.45788098760927454,0.0015586254810929362
2023-06-28 07:00:00,6.011666666666667,11.79,8.213333333333333,6.011666666666667,11.79,8.213333333333333,11.176666666666666,15.09,11.176666666666666,404.1718333333333,0.0,506.69966666666664,2427.8177647908333,0.0,1746.267774214444,2427.8177647908333,0.0,1746.267774214444,4174.0855390052775,4174.0855390052775,792.7799333333332,792.3656111405639,792.3656111405639,0.0,0.6275538978961495,0.0,0.4513836105705907,0.6275538978961495,0.0,0.4513836105705907,0.0005228926987037112
