data_time,dech01_tchout_pre,dech02_tchout_pre,dech03_tchout_pre,dech01_tchout_acl,dech02_tchout_acl,dech03_tchout_acl,dech01_tchin,dech02_tchin,dech03_tchin,dech01_flow,dech02_flow,dech03_flow,dech01_CL_pre,dech02_CL_pre,dech03_CL_pre,dech01_CL_acl,dech02_CL_acl,dech03_CL_acl,total_CL_pre,total_CL_acl,power_active_sum_acl,power_active_sum_simu,power_active_sum_pre,delta_decvpp_temp,dech01_CL_acl_ratio,dech02_CL_acl_ratio,dech03_CL_acl_ratio,dech01_CL_pre_ratio,dech02_CL_pre_ratio,dech03_CL_pre_ratio,EER
2023-06-30 22:00:00,6.978701114654541,6.554840087890625,7.424810886383057,6.02,11.923333333333334,8.193333333333333,11.283333333333333,15.13,11.29,364.6963333333333,0.0,454.94466666666665,1825.774611100299,0.0,2045.074062080477,2232.399861725555,0.0,1638.4483379088886,3870.848673180776,3870.8481996344435,674.1254666666666,681.9167333260863,648.8289717858017,-4.967742635031414e-07,0.5770413476686109,0.0,0.4235139292033212,0.47193491640610513,0.0,0.5286204828703381,0.037096163863702014
2023-06-30 23:00:00,6.970766544342041,6.0,7.3652825355529785,5.973333333333334,11.91,8.17,11.25,15.13,11.256666666666666,366.9236666666667,0.0,456.47433333333333,1826.0868109745372,0.0,2065.85664424406,2251.7237037322225,0.0,1638.6485186377772,3891.9434552185976,3890.3722223699997,641.1417666666666,654.0717729867304,624.8782942969688,-0.001640782545892172,0.5820362663768767,0.0,0.42356567287144964,0.472015615316395,0.0,0.5339924636813556,0.024864965958449663
2023-07-01 00:00:00,6.97869873046875,6.404236793518066,7.424810886383057,6.006666666666667,11.91,8.203333333333333,11.25,15.14,11.256666666666666,368.76033333333334,0.0,461.40933333333334,1831.8255761463015,0.0,2056.2468264347926,2248.6992834655553,0.0,1638.4768469155554,3888.072402581094,3887.176130381111,664.7169333333334,681.0907562996018,648.0931631597969,-0.0009283106875157543,0.5812544998230815,0.0,0.42352129834713353,0.4734989986678475,0.0,0.5315084722089572,0.024407569798559944
2023-07-01 01:00:00,7.060216426849365,6.114686965942383,7.4440155029296875,6.065,11.8775,8.2425,11.2725,15.14,11.275,363.14075,0.0,453.967,1778.9850619691579,0.0,2022.6204470681064,2199.2974948918754,0.0,1601.0496806825001,3801.6055090372643,3800.347175574376,675.129825,683.7467800851109,648.624958338545,-0.0013241485264581243,0.5684848902452698,0.0,0.41384694617894907,0.4598405309197296,0.0,0.5228165655305675,0.03876415572758642
2023-07-01 02:00:00,6.936627388000488,6.026707649230957,7.373295783996582,5.966666666666667,11.883333333333333,8.153333333333332,11.223333333333333,15.14,11.223333333333333,367.1356666666667,0.0,458.54966666666667,1830.3324761858664,0.0,2053.1990847916277,2244.485121952222,0.0,1637.2103153633336,3883.5315609774943,3881.695437315556,651.8471333333333,666.4734135873273,635.5590369995903,-0.0019120869715623101,0.5801652032859157,0.0,0.4231939192398826,0.47311305507944956,0.0,0.530720677434701,0.024439228934987133
2023-07-01 03:00:00,7.0396623611450195,6.806635856628418,7.501102447509766,6.085,11.8725,8.2625,11.325,15.14,11.3325,354.24125,0.0,444.1965,1765.4844298432226,0.0,1979.302004341459,2158.788686449999,0.0,1585.963625565,3744.7864341846816,3744.752312014999,674.063725,679.0384617670693,645.5715028416498,-3.6746489960215456e-05,0.558013980523173,0.0,0.4099474308075064,0.45635082323344345,0.0,0.5116194081581562,0.04195965878604952
2023-07-01 04:00:00,6.97442626953125,6.4041748046875,7.4272356033325195,5.9925,11.8725,8.2125,11.285,15.15,11.2875,354.6865,0.0,443.74275,1778.113385892565,0.0,1992.1775263783225,2183.1583643537506,0.0,1586.9239161187495,3770.2909122708875,3770.0822804725003,665.46835,680.9397260175438,645.7505602236891,-0.0002246799653482512,0.5643131709240186,0.0,0.41019565128305363,0.45961521593624866,0.0,0.5149475344116428,0.028956732913248812
2023-07-01 05:00:00,7.002593040466309,6.0,7.44404411315918,6.033333333333333,11.92,8.22,11.33,15.15,11.326666666666666,354.409,0.0,442.71233333333333,1783.6605047401604,0.0,1999.0631272048201,2183.1677095433333,0.0,1599.5432716577773,3782.7236319449803,3782.7109812011104,673.7290666666667,684.9035674959299,649.8007858777257,-1.36462057778175e-05,0.5643155865131267,0.0,0.41345756240023196,0.4610490616331482,0.0,0.516727357304733,0.034936715071327354
2023-07-01 06:00:00,6.999455451965332,6.0,7.4286088943481445,6.015,11.895,8.215,11.3,15.15,11.305,353.77125,0.0,442.888,1769.398690770452,0.0,1996.6466619519288,2174.4390684187506,0.0,1591.59331896,3766.045352722381,3766.0323873787506,670.124075,682.7074655820369,647.2208504741265,-1.3993672764556209e-05,0.562059365786634,0.0,0.41140262076666584,0.45736260003888957,0.0,0.5161027378581768,0.0335476403591801
2023-07-01 07:00:00,6.97808837890625,6.000060081481934,7.499881744384766,6.0375,11.95,8.255,11.375,15.1575,11.3775,356.21325,0.0,444.1745,1821.5350016101227,0.0,2003.080431309008,2211.1982020406253,0.0,1613.0052610787493,3824.6154329191304,3824.2034631193746,675.321925,688.9970577941582,655.0261238599595,-0.0004425733231707696,0.5715610417040933,0.0,0.41693728153611015,0.4708390419546935,0.0,0.5177657692012841,0.029457021492977027
